,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2021-03-24,3190.4871257087257,3034.8722852805886,3390.768797374466,3190.4871257087257,3190.4871257087257,24.372997786580477,24.372997786580477,24.372997786580477,24.372997786580477,24.372997786580477,24.372997786580477,0.0,0.0,0.0,3214.860123495306
1,2021-03-25,3192.632017564126,3052.2411874928393,3384.8184656118788,3192.632017564126,3192.632017564126,23.731277693948336,23.731277693948336,23.731277693948336,23.731277693948336,23.731277693948336,23.731277693948336,0.0,0.0,0.0,3216.3632952580742
2,2021-03-26,3194.776909419526,3035.3874827092627,3388.684628288969,3194.776909419526,3194.776909419526,17.417361652698702,17.417361652698702,17.417361652698702,17.417361652698702,17.417361652698702,17.417361652698702,0.0,0.0,0.0,3212.1942710722246
3,2021-03-29,3201.2115849857273,3037.3096829940014,3383.0537143402235,3201.2115849857273,3201.2115849857273,15.795904411502258,15.795904411502258,15.795904411502258,15.795904411502258,15.795904411502258,15.795904411502258,0.0,0.0,0.0,3217.0074893972296
4,2021-03-30,3203.3564768411275,3051.8501955261286,3410.5561401539862,3203.3564768411275,3203.3564768411275,24.877911174275678,24.877911174275678,24.877911174275678,24.877911174275678,24.877911174275678,24.877911174275678,0.0,0.0,0.0,3228.234388015403
5,2021-03-31,3205.501368696528,3050.4034497882835,3412.692769879428,3205.501368696528,3205.501368696528,24.37299778657709,24.37299778657709,24.37299778657709,24.37299778657709,24.37299778657709,24.37299778657709,0.0,0.0,0.0,3229.874366483105
6,2021-04-01,3207.646260551928,3053.964373921913,3399.6204889707096,3207.646260551928,3207.646260551928,23.731277693981397,23.731277693981397,23.731277693981397,23.731277693981397,23.731277693981397,23.731277693981397,0.0,0.0,0.0,3231.37753824591
7,2021-04-05,3216.2258279735297,3057.6066045120742,3406.0866713694822,3216.2258279735297,3216.2258279735297,15.79590441159519,15.79590441159519,15.79590441159519,15.79590441159519,15.79590441159519,15.79590441159519,0.0,0.0,0.0,3232.021732385125
8,2021-04-06,3218.37071982893,3074.6598605645377,3432.806840402519,3218.37071982893,3218.37071982893,24.877911174286528,24.877911174286528,24.877911174286528,24.877911174286528,24.877911174286528,24.877911174286528,0.0,0.0,0.0,3243.2486310032164
9,2021-04-07,3220.5156117322545,3074.33781165739,3428.214286718862,3220.5156117322545,3220.5156117322545,24.37299778657737,24.37299778657737,24.37299778657737,24.37299778657737,24.37299778657737,24.37299778657737,0.0,0.0,0.0,3244.888609518832
10,2021-04-08,3222.660503635579,3069.2603546606597,3423.5243979917977,3222.660503635579,3222.660503635579,23.73127769392365,23.73127769392365,23.73127769392365,23.73127769392365,23.73127769392365,23.73127769392365,0.0,0.0,0.0,3246.391781329503
11,2021-04-09,3224.805395538903,3069.501769185376,3415.1638945321065,3224.805395538903,3224.805395538903,17.417361652857142,17.417361652857142,17.417361652857142,17.417361652857142,17.417361652857142,17.417361652857142,0.0,0.0,0.0,3242.22275719176
12,2021-04-12,3231.2400712488766,3055.8528499131535,3417.2157627893585,3231.2400712488766,3231.2400712488766,15.795904411602573,15.795904411602573,15.795904411602573,15.795904411602573,15.795904411602573,15.795904411602573,0.0,0.0,0.0,3247.035975660479
13,2021-04-13,3233.384963152201,3073.917990630678,3440.7207794570695,3233.384963152201,3233.384963152201,24.8779111743215,24.8779111743215,24.8779111743215,24.8779111743215,24.8779111743215,24.8779111743215,0.0,0.0,0.0,3258.2628743265227
14,2021-04-14,3235.529855055526,3086.8980080104307,3438.4982675381225,3235.529855055526,3235.529855055526,24.372997786577642,24.372997786577642,24.372997786577642,24.372997786577642,24.372997786577642,24.372997786577642,0.0,0.0,0.0,3259.9028528421036
15,2021-04-15,3237.67474695885,3079.6897980103904,3445.6322563863346,3237.67474695885,3237.67474695885,23.731277693937542,23.731277693937542,23.731277693937542,23.731277693937542,23.731277693937542,23.731277693937542,0.0,0.0,0.0,3261.4060246527874
16,2021-04-16,3239.8196388621745,3083.6559134800486,3436.686146795272,3239.8196388621745,3239.8196388621745,17.417361652770992,17.417361652770992,17.417361652770992,17.417361652770992,17.417361652770992,17.417361652770992,0.0,0.0,0.0,3257.2370005149455
17,2021-04-19,3246.2543146554526,3074.88613782646,3442.9600703220813,3246.2543146554526,3246.2543146554526,15.795904411609945,15.795904411609945,15.795904411609945,15.795904411609945,15.795904411609945,15.795904411609945,0.0,0.0,0.0,3262.0502190670627
18,2021-04-20,3248.399206586546,3088.512348937986,3450.50727464938,3248.399206586546,3248.399206586546,24.877911174306572,24.877911174306572,24.877911174306572,24.877911174306572,24.877911174306572,24.877911174306572,0.0,0.0,0.0,3273.2771177608524
19,2021-04-21,3250.5440985176383,3101.630732537795,3455.0962397074154,3250.5440985176383,3250.5440985176383,24.37299778657792,24.37299778657792,24.37299778657792,24.37299778657792,24.37299778657792,24.37299778657792,0.0,0.0,0.0,3274.917096304216
20,2021-04-22,3252.6889904487316,3084.3423956002584,3462.7746029130376,3252.6889904487316,3252.6889904487316,23.731277693951426,23.731277693951426,23.731277693951426,23.731277693951426,23.731277693951426,23.731277693951426,0.0,0.0,0.0,3276.420268142683
21,2021-04-23,3254.833882379824,3092.278559420751,3453.7360065658763,3254.833882379824,3254.833882379824,17.41736165276126,17.41736165276126,17.41736165276126,17.41736165276126,17.41736165276126,17.41736165276126,0.0,0.0,0.0,3272.2512440325854
22,2021-04-26,3261.268558173102,3090.5012116603593,3449.193433489385,3261.268558173102,3261.268558173102,15.795904411660104,15.795904411660104,15.795904411660104,15.795904411660104,15.795904411660104,15.795904411660104,0.0,0.0,0.0,3277.064462584762
23,2021-04-27,3263.4134501041954,3126.132363974847,3471.6417868320877,3263.4134501041954,3263.4134501041954,24.877911174291647,24.877911174291647,24.877911174291647,24.877911174291647,24.877911174291647,24.877911174291647,0.0,0.0,0.0,3288.291361278487
24,2021-04-28,3265.558342035288,3118.9601470848875,3471.99533243837,3265.558342035288,3265.558342035288,24.372997786574523,24.372997786574523,24.372997786574523,24.372997786574523,24.372997786574523,24.372997786574523,0.0,0.0,0.0,3289.931339821863
25,2021-04-29,3267.7032339491625,3107.210582383486,3476.3765959621032,3267.7032339491625,3267.7032339491625,23.73127769391285,23.73127769391285,23.73127769391285,23.73127769391285,23.73127769391285,23.73127769391285,0.0,0.0,0.0,3291.4345116430754
26,2021-04-30,3269.848125863037,3111.7012192628354,3457.7352781311224,3269.848125863037,3269.848125863037,17.417361652751534,17.417361652751534,17.417361652751534,17.417361652751534,17.417361652751534,17.417361652751534,0.0,0.0,0.0,3287.265487515788
27,2021-05-03,3276.2828016046597,3123.545330178349,3480.875028621636,3276.2828016046597,3276.2828016046597,15.795904411710266,15.795904411710266,15.795904411710266,15.795904411710266,15.795904411710266,15.795904411710266,0.0,0.0,0.0,3292.07870601637
28,2021-05-04,3278.4276935185344,3133.60570389151,3477.5734706557773,3278.4276935185344,3278.4276935185344,24.877911174302504,24.877911174302504,24.877911174302504,24.877911174302504,24.877911174302504,24.877911174302504,0.0,0.0,0.0,3303.305604692837
29,2021-05-05,3280.5725854324087,3141.3038500629987,3481.991487453594,3280.5725854324087,3280.5725854324087,24.372997786581546,24.372997786581546,24.372997786581546,24.372997786581546,24.372997786581546,24.372997786581546,0.0,0.0,0.0,3304.94558321899
30,2021-05-06,3282.717477346283,3135.011514675413,3488.647039381617,3282.717477346283,3282.717477346283,23.731277693907572,23.731277693907572,23.731277693907572,23.731277693907572,23.731277693907572,23.731277693907572,0.0,0.0,0.0,3306.4487550401905
31,2021-05-07,3284.8623692601573,3119.6416850656738,3488.1027443553917,3284.8623692601573,3284.8623692601573,17.41736165266539,17.41736165266539,17.41736165266539,17.41736165266539,17.41736165266539,17.41736165266539,0.0,0.0,0.0,3302.2797309128227
32,2021-05-10,3291.29704500178,3139.10400089531,3487.2086006142254,3291.29704500178,3291.29704500178,15.79590441153782,15.79590441153782,15.79590441153782,15.79590441153782,15.79590441153782,15.79590441153782,0.0,0.0,0.0,3307.092949413318
33,2021-05-11,3293.4419369141547,3144.2603261651875,3492.774733093291,3293.4419369141547,3293.4419369141547,24.877911174313347,24.877911174313347,24.877911174313347,24.877911174313347,24.877911174313347,24.877911174313347,0.0,0.0,0.0,3318.319848088468
34,2021-05-12,3295.586828826529,3134.3825627469146,3490.8660909640753,3295.586828826529,3295.586828826529,24.37299778657815,24.37299778657815,24.37299778657815,24.37299778657815,24.37299778657815,24.37299778657815,0.0,0.0,0.0,3319.9598266131075
35,2021-05-13,3297.7317207389037,3142.433348728921,3508.833148766993,3297.7317207389037,3297.7317207389037,23.731277693921466,23.731277693921466,23.731277693921466,23.731277693921466,23.731277693921466,23.731277693921466,0.0,0.0,0.0,3321.4629984328253
36,2021-05-14,3299.876612651278,3142.6684231174586,3484.6495498489544,3299.876612651278,3299.876612651278,17.417361652655664,17.417361652655664,17.417361652655664,17.417361652655664,17.417361652655664,17.417361652655664,0.0,0.0,0.0,3317.2939743039333
37,2021-05-17,3306.3112883884014,3144.2549934456433,3487.084781188111,3306.3112883884014,3306.3112883884014,15.795904411545186,15.795904411545186,15.795904411545186,15.795904411545186,15.795904411545186,15.795904411545186,0.0,0.0,0.0,3322.1071927999465
38,2021-05-18,3308.456180300776,3163.6398298575705,3511.785919997138,3308.456180300776,3308.456180300776,24.877911174272636,24.877911174272636,24.877911174272636,24.877911174272636,24.877911174272636,24.877911174272636,0.0,0.0,0.0,3333.3340914750484
39,2021-05-19,3310.60107221315,3155.0568737209646,3511.6690722556455,3310.60107221315,3310.60107221315,24.37299778657843,24.37299778657843,24.37299778657843,24.37299778657843,24.37299778657843,24.37299778657843,0.0,0.0,0.0,3334.9740699997283
40,2021-05-20,3312.745964125525,3153.800248122304,3519.6767449280314,3312.745964125525,3312.745964125525,23.731277693935358,23.731277693935358,23.731277693935358,23.731277693935358,23.731277693935358,23.731277693935358,0.0,0.0,0.0,3336.4772418194602
41,2021-05-21,3314.8908561175426,3146.763815290465,3512.8471517097596,3314.8908561175426,3314.8908561175426,17.417361652823836,17.417361652823836,17.417361652823836,17.417361652823836,17.417361652823836,17.417361652823836,0.0,0.0,0.0,3332.3082177703664
42,2021-05-24,3321.3255320935955,3157.1358473432906,3517.4676322433675,3321.3255320935955,3321.3255320935955,15.795904411638139,15.795904411638139,15.795904411638139,15.795904411638139,15.795904411638139,15.795904411638139,0.0,0.0,0.0,3337.1214365052338
43,2021-05-25,3323.4704240856136,3181.731489831715,3523.521987302344,3323.4704240856136,3323.4704240856136,24.877911174283494,24.877911174283494,24.877911174283494,24.877911174283494,24.877911174283494,24.877911174283494,0.0,0.0,0.0,3348.348335259897
44,2021-05-26,3325.615316077631,3187.121174507326,3531.436623288321,3325.615316077631,3325.615316077631,24.372997786581784,24.372997786581784,24.372997786581784,24.372997786581784,24.372997786581784,24.372997786581784,0.0,0.0,0.0,3349.988313864213
45,2021-05-27,3327.760208069649,3169.9181881437157,3534.3420588012405,3327.760208069649,3327.760208069649,23.73127769394925,23.73127769394925,23.73127769394925,23.73127769394925,23.73127769394925,23.73127769394925,0.0,0.0,0.0,3351.491485763598
46,2021-05-28,3329.905100061667,3160.6452529208414,3535.0541811757566,3329.905100061667,3329.905100061667,17.417361652814105,17.417361652814105,17.417361652814105,17.417361652814105,17.417361652814105,17.417361652814105,0.0,0.0,0.0,3347.322461714481
47,2021-06-01,3338.4846680297373,3185.4359341537647,3538.1062464181337,3338.4846680297373,3338.4846680297373,24.87791117431846,24.87791117431846,24.87791117431846,24.87791117431846,24.87791117431846,24.87791117431846,0.0,0.0,0.0,3363.3625792040557
48,2021-06-02,3340.6295600217554,3189.5629345102716,3535.96713180523,3340.6295600217554,3340.6295600217554,24.37299778658206,24.37299778658206,24.37299778658206,24.37299778658206,24.37299778658206,24.37299778658206,0.0,0.0,0.0,3365.0025578083373
49,2021-06-03,3342.7744519972357,3192.9466763362448,3550.551594528554,3342.7744519972357,3342.7744519972357,23.731277693943966,23.731277693943966,23.731277693943966,23.731277693943966,23.731277693943966,23.731277693943966,0.0,0.0,0.0,3366.5057296911796
50,2021-06-04,3344.9193439727164,3187.59211235603,3535.328972026288,3344.9193439727164,3344.9193439727164,17.41736165272796,17.41736165272796,17.41736165272796,17.41736165272796,17.41736165272796,17.41736165272796,0.0,0.0,0.0,3362.336705625444
51,2021-06-07,3351.3540198991586,3187.305156373769,3533.207537631304,3351.3540198991586,3351.3540198991586,15.79590441169567,15.79590441169567,15.79590441169567,15.79590441169567,15.79590441169567,15.79590441169567,0.0,0.0,0.0,3367.149924310854
52,2021-06-08,3353.4989118746394,3211.589378640761,3569.253806831046,3353.4989118746394,3353.4989118746394,24.877911174303534,24.877911174303534,24.877911174303534,24.877911174303534,24.877911174303534,24.877911174303534,0.0,0.0,0.0,3378.3768230489427
53,2021-06-09,3355.64380385012,3200.841878184325,3556.7294341682054,3355.64380385012,3355.64380385012,24.372997786578665,24.372997786578665,24.372997786578665,24.372997786578665,24.372997786578665,24.372997786578665,0.0,0.0,0.0,3380.016801636699
54,2021-06-10,3357.7886958256004,3207.748397573029,3551.799498114465,3357.7886958256004,3357.7886958256004,23.731277693977024,23.731277693977024,23.731277693977024,23.731277693977024,23.731277693977024,23.731277693977024,0.0,0.0,0.0,3381.5199735195774
55,2021-06-11,3359.933587801081,3214.0366688757936,3563.7807502474407,3359.933587801081,3359.933587801081,17.41736165271823,17.41736165271823,17.41736165271823,17.41736165271823,17.41736165271823,17.41736165271823,0.0,0.0,0.0,3377.3509494537993
56,2021-06-14,3366.368263727523,3201.9083776625057,3555.4552251016735,3366.368263727523,3366.368263727523,15.795904411745832,15.795904411745832,15.795904411745832,15.795904411745832,15.795904411745832,15.795904411745832,0.0,0.0,0.0,3382.164168139269
57,2021-06-15,3368.5131557030036,3230.8841519513344,3566.9491282022677,3368.5131557030036,3368.5131557030036,24.877911174288606,24.877911174288606,24.877911174288606,24.877911174288606,24.877911174288606,24.877911174288606,0.0,0.0,0.0,3393.3910668772924
58,2021-06-16,3370.65804764171,3217.812254135051,3557.984946774672,3370.65804764171,3370.65804764171,24.372997786575276,24.372997786575276,24.372997786575276,24.372997786575276,24.372997786575276,24.372997786575276,0.0,0.0,0.0,3395.031045428285
59,2021-06-17,3372.8029395804156,3228.0713375547493,3575.56532099609,3372.8029395804156,3372.8029395804156,23.731277693919278,23.731277693919278,23.731277693919278,23.731277693919278,23.731277693919278,23.731277693919278,0.0,0.0,0.0,3396.534217274335
60,2021-06-18,3374.9478315191222,3221.2409217212416,3560.0453831557734,3374.9478315191222,3374.9478315191222,17.4173616528864,17.4173616528864,17.4173616528864,17.4173616528864,17.4173616528864,17.4173616528864,0.0,0.0,0.0,3392.3651931720087
61,2021-06-21,3381.3825073352414,3220.3356702500114,3572.9488296167115,3381.3825073352414,3381.3825073352414,15.795904411795991,15.795904411795991,15.795904411795991,15.795904411795991,15.795904411795991,15.795904411795991,0.0,0.0,0.0,3397.1784117470374
62,2021-06-22,3383.527399273947,3225.462719406918,3581.843730753033,3383.527399273947,3383.527399273947,24.87791117434935,24.87791117434935,24.87791117434935,24.87791117434935,24.87791117434935,24.87791117434935,0.0,0.0,0.0,3408.4053104482964
63,2021-06-23,3385.672291212654,3244.0287530548385,3583.943645116183,3385.672291212654,3385.672291212654,24.372997786579226,24.372997786579226,24.372997786579226,24.372997786579226,24.372997786579226,24.372997786579226,0.0,0.0,0.0,3410.045288999233
64,2021-06-24,3387.8171831513596,3233.505551885323,3587.33114623131,3387.8171831513596,3387.8171831513596,23.73127769393317,23.73127769393317,23.73127769393317,23.73127769393317,23.73127769393317,23.73127769393317,0.0,0.0,0.0,3411.5484608452925
65,2021-06-25,3389.962075090066,3232.665923455273,3586.824259297177,3389.962075090066,3389.962075090066,17.417361652838466,17.417361652838466,17.417361652838466,17.417361652838466,17.417361652838466,17.417361652838466,0.0,0.0,0.0,3407.379436742904
66,2021-06-28,3395.5318380607473,3230.077065384461,3586.9508775168956,3395.5318380607473,3395.5318380607473,15.795904411580752,15.795904411580752,15.795904411580752,15.795904411580752,15.795904411580752,15.795904411580752,0.0,0.0,0.0,3411.3277424723283
67,2021-06-29,3397.388425717641,3232.6042315103887,3590.703720589843,3397.388425717641,3397.388425717641,24.877911174308643,24.877911174308643,24.877911174308643,24.877911174308643,24.877911174308643,24.877911174308643,0.0,0.0,0.0,3422.26633689195
68,2021-06-30,3399.245013374535,3264.441121935453,3594.2544061783783,3399.245013374535,3399.245013374535,24.372997786575823,24.372997786575823,24.372997786575823,24.372997786575823,24.372997786575823,24.372997786575823,0.0,0.0,0.0,3423.618011161111
69,2021-07-01,3401.101601031429,3258.276998906725,3606.096385338541,3401.101601031429,3401.101601031429,23.73127769394706,23.73127769394706,23.73127769394706,23.73127769394706,23.73127769394706,23.73127769394706,0.0,0.0,0.0,3424.832878725376
70,2021-07-02,3402.9581886883225,3245.556858858722,3594.8347476699078,3402.9581886883225,3402.9581886883225,17.417361652790525,17.417361652790525,17.417361652790525,17.417361652790525,17.417361652790525,17.417361652790525,0.0,0.0,0.0,3420.375550341113
71,2021-07-06,3410.384539315898,3271.906910114351,3610.573342960633,3410.384539315898,3410.384539315898,24.877911174319497,24.877911174319497,24.877911174319497,24.877911174319497,24.877911174319497,24.877911174319497,0.0,0.0,0.0,3435.262450490218
72,2021-07-07,3412.241126972792,3278.2157872400917,3609.798016352581,3412.241126972792,3412.241126972792,24.372997786576107,24.372997786576107,24.372997786576107,24.372997786576107,24.372997786576107,24.372997786576107,0.0,0.0,0.0,3436.6141247593678
73,2021-07-08,3414.0977146296855,3250.9659254350913,3625.869507095146,3414.0977146296855,3414.0977146296855,23.73127769396095,23.73127769396095,23.73127769396095,23.73127769396095,23.73127769396095,23.73127769396095,0.0,0.0,0.0,3437.8289923236466
74,2021-07-09,3414.7822106897356,3257.204363040374,3612.749138957326,3414.7822106897356,3414.7822106897356,17.417361652780794,17.417361652780794,17.417361652780794,17.417361652780794,17.417361652780794,17.417361652780794,0.0,0.0,0.0,3432.1995723425166
75,2021-07-12,3416.835698869886,3235.475522733589,3601.0164775391595,3416.835698869886,3416.835698869886,15.795904411681073,15.795904411681073,15.795904411681073,15.795904411681073,15.795904411681073,15.795904411681073,0.0,0.0,0.0,3432.631603281567
76,2021-07-13,3417.5201949299358,3272.401504585097,3626.566917967896,3417.5201949299358,3417.5201949299358,24.87791117430456,24.87791117430456,24.87791117430456,24.87791117430456,24.87791117430456,24.87791117430456,0.0,0.0,0.0,3442.3981061042405
77,2021-07-14,3418.204690989986,3272.9873872010417,3622.647597611812,3418.204690989986,3418.204690989986,24.372997786579454,24.372997786579454,24.372997786579454,24.372997786579454,24.372997786579454,24.372997786579454,0.0,0.0,0.0,3442.5776887765655
78,2021-07-15,3418.8891870500356,3257.1092234707285,3624.815529314653,3418.8891870500356,3418.8891870500356,23.731277693903206,23.731277693903206,23.731277693903206,23.731277693903206,23.731277693903206,23.731277693903206,0.0,0.0,0.0,3442.620464743939
79,2021-07-16,3419.573683110086,3256.0304777700503,3627.1754138552787,3419.573683110086,3419.573683110086,17.417361652694648,17.417361652694648,17.417361652694648,17.417361652694648,17.417361652694648,17.417361652694648,0.0,0.0,0.0,3436.991044762781
80,2021-07-19,3421.627171290236,3251.7050297621186,3611.2523228980626,3421.627171290236,3421.627171290236,15.795904411508614,15.795904411508614,15.795904411508614,15.795904411508614,15.795904411508614,15.795904411508614,0.0,0.0,0.0,3437.423075701745
81,2021-07-20,3422.3116673502864,3281.9105021776422,3624.7010243226846,3422.3116673502864,3422.3116673502864,24.877911174315418,24.877911174315418,24.877911174315418,24.877911174315418,24.877911174315418,24.877911174315418,0.0,0.0,0.0,3447.189578524602
82,2021-07-21,3422.063408220837,3267.7337786234402,3625.978359163045,3422.063408220837,3422.063408220837,24.37299778657973,24.37299778657973,24.37299778657973,24.37299778657973,24.37299778657973,24.37299778657973,0.0,0.0,0.0,3446.4364060074167
83,2021-07-22,3421.815149091388,3263.7247333941395,3615.5366235721517,3421.815149091388,3421.815149091388,23.731277693897923,23.731277693897923,23.731277693897923,23.731277693897923,23.731277693897923,23.731277693897923,0.0,0.0,0.0,3445.546426785286
84,2021-07-23,3421.5668899619386,3257.751090290918,3605.6601663250744,3421.5668899619386,3421.5668899619386,17.417361652684928,17.417361652684928,17.417361652684928,17.417361652684928,17.417361652684928,17.417361652684928,0.0,0.0,0.0,3438.9842516146236
85,2021-07-26,3420.822112573591,3258.5284895090062,3621.236896134389,3420.822112573591,3420.822112573591,15.795904411515993,15.795904411515993,15.795904411515993,15.795904411515993,15.795904411515993,15.795904411515993,0.0,0.0,0.0,3436.618016985107
86,2021-07-27,3420.5738534441416,3268.4234280354503,3631.4175278410116,3420.5738534441416,3420.5738534441416,24.877911174274708,24.877911174274708,24.877911174274708,24.877911174274708,24.877911174274708,24.877911174274708,0.0,0.0,0.0,3445.4517646184163
87,2021-07-28,3420.3255943146924,3263.0366614369086,3624.577764094028,3420.3255943146924,3420.3255943146924,24.372997786576345,24.372997786576345,24.372997786576345,24.372997786576345,24.372997786576345,24.372997786576345,0.0,0.0,0.0,3444.698592101269
88,2021-07-29,3420.077335185243,3267.9859179867844,3622.0497364992134,3420.077335185243,3420.077335185243,23.73127769393098,23.73127769393098,23.73127769393098,23.73127769393098,23.73127769393098,23.73127769393098,0.0,0.0,0.0,3443.8086128791742
89,2021-07-30,3419.829076055794,3268.4649388020644,3607.6011910885004,3419.829076055794,3419.829076055794,17.417361652853096,17.417361652853096,17.417361652853096,17.417361652853096,17.417361652853096,17.417361652853096,0.0,0.0,0.0,3437.246437708647
90,2021-08-02,3419.0842990391843,3261.552178462204,3625.628824014443,3419.0842990391843,3419.0842990391843,15.795904411608944,15.795904411608944,15.795904411608944,15.795904411608944,15.795904411608944,15.795904411608944,0.0,0.0,0.0,3434.8802034507935
91,2021-08-03,3418.836040033648,3267.940129708331,3617.786997954079,3418.836040033648,3418.836040033648,24.877911174285558,24.877911174285558,24.877911174285558,24.877911174285558,24.877911174285558,24.877911174285558,0.0,0.0,0.0,3443.7139512079334
92,2021-08-04,3418.5877810281113,3260.7481999151437,3607.426033926758,3418.5877810281113,3418.5877810281113,24.372997786580292,24.372997786580292,24.372997786580292,24.372997786580292,24.372997786580292,24.372997786580292,0.0,0.0,0.0,3442.9607788146914
93,2021-08-05,3418.339522022575,3267.7825818025913,3622.123587674684,3418.339522022575,3418.339522022575,23.731277693925705,23.731277693925705,23.731277693925705,23.731277693925705,23.731277693925705,23.731277693925705,0.0,0.0,0.0,3442.0707997165005
